SeniorCitizen,Partner,Dependents,tenure,PhoneService,PaperlessBilling,MonthlyCharges,TotalCharges,MultipleLines_No phone service,MultipleLines_Yes,InternetService_Fiber optic,InternetService_No,OnlineSecurity_No internet service,OnlineSecurity_Yes,OnlineBackup_No internet service,OnlineBackup_Yes,DeviceProtection_No internet service,DeviceProtection_Yes,TechSupport_No internet service,TechSupport_Yes,StreamingTV_No internet service,StreamingTV_Yes,StreamingMovies_No internet service,StreamingMovies_Yes,Contract_One year,Contract_Two year,PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,PaymentMethod_Mailed check,Churn
0,0,1,0.020959768684196134,0,0,-1.0247061469217191,-0.5201332355603878,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,0
0,0,0,-0.7931549280876836,1,1,0.6527213539896879,-0.5195847498627352,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,1
0,0,0,-0.7931549280876836,0,1,-1.1242567404476187,-0.8565524230726262,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,1
0,0,0,-0.22327464034736777,1,0,-1.480979700582092,-0.747820618369962,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,0
0,1,0,1.3642490183577978,1,0,0.888324425334317,1.6571136504137238,False,True,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,0
0,1,1,1.5677776925507676,1,1,1.6283171705435033,2.5785696224702,False,True,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,0
0,0,0,-1.2816237461508113,1,0,-0.6513914211995958,-0.9890446281976039,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0
0,0,0,1.1200146093262338,0,1,-0.6795974226986006,0.20823383149444485,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,True,False,False,True,False,0
0,1,0,-0.9966836022806536,1,1,0.31756768911915967,-0.7413046082818483,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,1
0,1,0,0.9164859351332638,1,1,0.9795791360663916,1.2170964843288503,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,True,False,False,0
0,1,0,1.5677776925507676,1,1,1.4491261021968842,2.3657571717809662,False,True,True,False,False,False,False,True,False,True,False,True,False,True,False,True,False,True,True,False,False,1
0,1,1,0.26519417771576004,1,1,-0.168571042598983,0.018501658962435025,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,0
1,1,0,-0.2639803751859618,1,1,0.689223238282518,-0.10194580024209014,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,0
0,1,0,0.8350744654560759,0,1,-0.14866092389380306,0.38829071631986156,True,False,False,False,False,False,False,True,False,True,False,True,False,True,False,True,True,False,False,True,False,1
0,1,1,-1.1188008067964355,1,1,1.135541732590301,-0.8048631309258392,False,False,True,False,False,False,False,True,False,False,False,True,False,True,False,True,False,False,False,False,True,1
0,0,0,1.6084834273893616,1,1,1.32800621340704,2.3014307691602625,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,True,True,False,False,True,False,0
0,1,1,-0.22327464034736777,1,0,0.31424933600162985,-0.14347713726834996,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0
0,1,1,-0.8745663977648716,1,1,-0.17520774883404305,-0.70911946754359,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,0
1,1,0,1.6084834273893616,1,1,1.3910549226401094,2.3598335262463177,False,True,True,False,False,True,False,True,False,False,False,False,False,True,False,True,True,False,False,False,False,0
0,1,0,0.346605647392948,1,1,1.31141444781939,0.8173381684516822,False,False,True,False,False,True,False,True,False,True,False,False,False,True,False,True,True,False,False,False,False,0
0,0,0,0.14307697319997809,1,1,0.19147027065302033,0.09329316869435231,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,True,True,False,False,False,True,0
1,1,0,-0.8745663977648716,1,1,0.5963093509916785,-0.6227658793051545,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,0
0,0,1,1.2014260790034217,1,0,-1.4909347599346818,-0.4603921733720596,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,0
0,0,0,-0.5082147842175256,0,0,-1.3283354571757127,-0.7869166788986439,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0
0,0,0,0.9164859351332638,1,0,-0.6596873039934208,0.07163895335102514,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,0
0,1,1,0.5094285867473239,0,0,-0.4622452935003867,-0.015285060012969122,True,False,False,False,False,False,False,True,False,True,False,True,False,False,False,True,True,False,False,False,False,0
0,1,1,1.5677776925507676,1,1,1.4623995146670041,2.352988424739613,False,True,True,False,False,True,False,True,False,True,False,False,False,True,False,True,False,True,False,False,False,0
1,0,0,-1.2816237461508113,0,1,-0.9450656721009992,-0.992927906936985,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,1
0,1,1,-0.1418631706701798,1,0,-1.2885152197653527,-0.7050387339530542,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,True,0
0,0,0,-0.9152721326034655,1,0,-0.6281629493768859,-0.7929939004286355,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0
0,0,0,-0.8745663977648716,1,0,-1.4826388771408567,-0.9176537297911331,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True,0
0,0,0,-0.5896262538947137,1,1,0.7771595958970623,-0.2896156665509259,False,True,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,1
1,0,0,1.6084834273893616,1,1,1.4325343366092342,2.4022424403888225,False,True,True,False,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,0
0,0,0,-1.2816237461508113,1,0,-0.7011667179625456,-0.9897028110347871,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,0
1,0,0,0.9571916699718578,1,1,1.1604293809717758,1.494937399331784,False,True,True,False,False,False,False,True,False,True,False,True,False,True,False,False,False,True,False,False,False,0
0,0,0,-0.38609757970174374,1,0,1.0077851375653963,-0.046702320774513716,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,True,0
0,1,0,-0.5896262538947137,1,1,0.9878750188602166,-0.26826860319828416,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,1
1,0,0,-0.10115743583158582,1,0,0.888324425334317,0.20132291170402128,False,True,True,False,False,True,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,1
0,1,0,1.1607203441648277,1,1,-1.472683817788267,-0.45955847511162756,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,0
0,0,0,0.387311382231542,1,0,-1.3233579274994176,-0.5921384379482297,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,0
0,1,1,0.7129572609402939,1,1,0.6460846477546283,0.797197773633876,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,1
0,0,0,-0.22327464034736777,1,1,0.5432157011111984,-0.011643114980555348,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,0
0,0,0,-1.2816237461508113,1,1,0.19644780032931503,-0.9778335805375835,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,1
1,0,0,0.5094285867473239,1,1,0.16990097538907525,0.33484626994058586,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,0
1,1,0,1.5270719577121736,1,0,1.3412796258771595,2.287214019877105,False,False,True,False,False,True,False,True,False,True,False,False,False,True,False,True,False,True,True,False,False,0
0,0,0,-0.5896262538947137,0,1,-1.042957089068134,-0.7456486150072574,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,1
0,0,0,-1.2002122764736234,1,1,0.3258635719129846,-0.904446194191657,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,0
0,1,1,0.26519417771576004,1,1,0.5498524073462585,0.3545259367723636,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,0
0,1,1,0.7943687306174818,1,0,-1.5125040551986266,-0.5562235944659332,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,True,0
0,0,0,-1.1595065416350294,1,1,0.9779199595076267,-0.8390228201756471,False,False,True,False,False,True,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,1
0,1,0,1.4456604880349857,1,1,1.495583045842304,2.3310709362614124,False,True,True,False,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,1
0,1,0,-0.2639803751859618,1,0,-1.5174815848749215,-0.8072545285676048,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,0
0,0,0,-1.2816237461508113,1,0,-0.47385952941174164,-0.9866971094116506,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,1
0,0,0,0.7943687306174818,1,0,-1.469365464670737,-0.5600629943495018,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,0
0,0,1,-0.8338606629262776,1,1,-0.6762790695810708,-0.7980399688470401,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,1
0,0,0,-0.1418631706701798,1,1,0.2014253300056102,-0.09619767013069026,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True,False,True,False,False,0
0,0,0,-1.2816237461508113,1,1,0.49012205123071895,-0.9739503017982027,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,1
0,0,0,-0.3453918448631497,1,1,-0.5103614137045716,-0.4778120791295082,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1
0,1,1,1.3235432835192036,1,1,0.8468450113651922,1.6053366005553122,False,True,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True,0
0,0,0,-1.1188008067964355,0,1,-0.4622452935003867,-0.8746743905230703,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,True,1
0,1,1,0.1023712383613841,1,0,-1.5008898192872717,-0.6884305870281314,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,False,0
0,0,0,0.18378270803857208,1,1,0.8518225410414869,0.4648154408563614,False,True,False,False,False,True,False,True,False,True,False,True,False,True,False,True,True,False,False,False,False,0
0,0,0,0.14307697319997809,0,1,-0.39255987803225695,-0.1746750037508335,True,False,False,False,False,True,False,True,False,True,False,True,False,False,False,True,False,True,False,False,True,0
0,0,0,-1.1595065416350294,1,1,0.5332606417586087,-0.859360669844608,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,1
0,1,1,1.5270719577121736,1,0,-1.3349721634107725,-0.26916811974243454,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,0
0,0,0,-1.2409180113122174,1,0,-1.5324141739038066,-0.9856001380163452,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,0
1,0,0,-1.1595065416350294,1,0,0.3457736906181643,-0.8889569580899457,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,0
0,1,0,1.5677776925507676,1,1,0.9397588986560317,1.9175565990871153,False,True,True,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,0
1,1,0,1.6084834273893616,1,1,0.8269348926600121,1.9297987998587227,False,True,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,0
